customer_id,customer_name,email,signup_date,country,region,industry,acquisition_channel
CUST007576,Jennifer Larson,longcrystal@example.net,2024-10-21,Australia,Maine,Hospitality,AFFILIATE
CUST004289,George Jones,singhaaron@example.org,10/12/2023,india,Hawaii,Retail,Social
CUST006416,Chad Mata,brhodes@example.org,2025-12-04,U.A.E,Minnesota,Technology,organic
CUST007287,Rita Morrison,morganjessica@example.com,07/02/2024,UAE,North Carolina,Manufacturing,referral
CUST005269,Tracy Weaver,vbradshaw@example.org,2025-04-16,FR,Missouri,Education,SOCIAL
CUST006120,  PHILLIP ERICKSON  ,dylan21@example.org,2023-09-28,germany,Utah,Education,Instagram
CUST004935,Christine Sullivan,danielberry@example.org,2025-02-07,U.K.,New Hampshire,Manufacturing,Banner
CUST008625,Joseph Martin,mromero@example.org,2024-06-10,UK,South Dakota,Technology,PAID SEARCH
CUST005353,Mark Duran,robin72@example.net,13 Jan 2025,canada,North Carolina,Healthcare,Display
CUST009277,Maxwell Black,sbrown@example.net,05-06-2024,France,California,Education,Paid Search
CUST008422,Johnny Armstrong,paigeroman@example.org,2025-11-13,UK,Georgia,Technology,paid search
CUST006238,Patrick Washington,skinnerjenny@example.org,2026-03-23,  IN  ,Utah,,Referal
CUST009016,Russell Burns,bellchristopher@example.net,27 Dec 2024,France,Ohio,,  SOCIAL  
CUST004830,Emily Rowe,mmack@example.com,22-10-2025,IN,Hawaii,Finance,email
CUST003212,Joshua Lopez,susan80@example.com,19-04-2026,australia,Alaska,,SOCIAL
CUST001626,Joshua Trujillo,leslietorres@example.net,2023-05-06,U.K.,Colorado,Retail,Instagram
CUST005955,  Nathaniel Mills  ,zmendoza@example.org,2025-01-17,germany,West Virginia,Real Estate,social
CUST000129,  Veronica Coffey  ,christopher60@example.com,2024-11-06,CA ,Ohio,Media,Banner
CUST001270,Kelsey Garcia,jennifer19@example.net,2026-03-24,France,Nebraska,Healthcare,display
CUST006721,Sarah Fernandez,davidparrish@example.net,03/07/2024, India,Vermont,Retail,Paid Search
CUST009656,Lauren Stewart,romerorussell@example.net,2025-10-08,Germany,Alabama,Manufacturing,paid search
CUST008151,Amanda Cooper,jennynelson@example.org,2026-02-20,Germany,Arizona,Technology,SOCIAL
CUST009509,Donald Hartman,pwilson@example.net,2024-04-02,france,Arkansas,Hospitality,  Social  
CUST005499,Gina Mitchell,fgoodwin@example.com,2023-06-20,United States,Maine,Retail,Banner
CUST005741,Kevin Caldwell,hoopernancy@example.net,11/25/2025, India,,Education,Banner
CUST007075,Allison Jimenez,stevenschneider@example.com,06/27/2025,Brazil,,Hospitality,affiliate
CUST009510,Jason Morgan,markjohnson@example.net,09/11/2023,IN,Wisconsin,Real Estate,Affiliate
CUST008210,Julie Adams,xjones@example.com,2025-07-24,  France  ,Colorado,Finance,affiliate
CUST004082,Kevin Porter,jeff63@example.net,2024-08-06,england,Florida,Logistics,PPC
CUST003447,Denise Leon,reneespencer@example.org,06/30/2023,Canada,Michigan,Hospitality,display
CUST006367,Traci Reynolds,dennis30@example.com,2023-01-19,france,Texas,Education,social
CUST000380,Danielle Murray,davidbrown@example.org,03/22/2026, India,Florida,Hospitality,Display Ads
CUST003705,  Stephen Levy  ,nhardy@example.org,2024-01-19,United Kingdom,Illinois,,Organic Search
CUST008826,Daniel King,bradfordwendy@example.com,01-01-2024,U.A.E,,Technology,Referral
CUST005150,Taylor Davis,higginsheidi@example.org,2026-05-30,United states,Pennsylvania,Real Estate,referral
CUST007706,Stephanie Guerrero,tanyamorrison@example.com,2025-06-11, India,,Manufacturing,ORGANIC
CUST007123,Patricia Daniels,kriley@example.com,2023-07-30,  singapore  ,Ohio,Education,SOCIAL
CUST001541,Joy Williams,andrea13@example.net,,Australia,California,Education,social media
CUST003190,Robert Norris,andrewmyers@example.org,01/23/2023,UK,Colorado,Logistics,Email
CUST002884,Brent Cain,usilva@example.net,22-04-2025,SG,New Jersey,Media,Facebook Ads
CUST007279,  Mark Lewis  ,dean03@example.org,2025-10-14,canada,Utah,,EMAIL
CUST001547,JOHN CAMPBELL,joseph83@example.com,2023-05-28,australia,Louisiana,Manufacturing,social media
CUST005337,Kyle Jordan,mary95@example.com,2024-01-24,USA,Michigan,Hospitality,Instagram
CUST009969,Kimberly Nielsen,jason10@example.com,05/16/2026,Singapore,New York,Manufacturing,Facebook Ads
CUST007953,Michael Mason,robert02@example.net,20-06-2025,canada,Oklahoma,Manufacturing,Instagram
CUST009501,Jenna Green MD,williamsjames@example.com,26-05-2026,U.A.E,Washington,Manufacturing,Facebook Ads
CUST003385,Emily Massey,cindyhenderson@example.org,09-07-2026,brazil,,Education,REFERRAL
CUST009602,Douglas Morales,austin40@example.net,05/15/2024,IN,New Mexico,Real Estate,display
CUST004919,Denise Hopkins,phodge@example.com,05/06/2025,IN,Washington,,Social
CUST008847,Brian Clayton,melanie12@example.com,04/07/2025,USA,,Education,paid search
CUST005073,DIANE CLARK,drakenicholas@example.com,2026-06-11,France,Pennsylvania,Media,Paid Search
CUST000212,Joseph Anderson,katrinaanderson@example.net,27 Apr 2024,singapore,Arkansas,Technology,Paid-Search
CUST009137,Brian Edwards,anthony61@example.com,06-01-2026,INDIA,Alabama,Logistics,Email Marketing
CUST003107,Richard Nicholson,lopezbrandon@example.org,2025-04-23,UK,Texas,Healthcare,Social
CUST001989,Michael Johnson,kaiserkelly@example.org,2025-08-06,Germany,Indiana,Healthcare,referral
CUST002990,Bryce Francis,egutierrez@example.org,,United Kingdom,Florida,Retail,ORGANIC
CUST006085,Jason Wilcox ,,11 Sep 2023,germany,,Finance,paid search
CUST006432,Brandon Huffman,james71@example.net,25 Jan 2025,germany,Wyoming,Technology,Banner
CUST006090,Charles Thomas,sandrawright@example.com,25-05-2024,FR,,Technology,PPC
CUST008290,JOANNE KENNEDY,angela00@example.net,2024-02-15,CA ,Tennessee,Real Estate,Social
CUST002206,Anthony Neal,lmartin@example.org,2023-09-14,U.K.,,Finance,organic
CUST004700,Stephanie Blankenship,murphyjoshua@example.com,2023-04-09,U.S.A,,Education,display
CUST005163,Tyler Ward,beltransamantha@example.net,02/18/2023,U.K.,Texas,Hospitality,email
CUST005164,John Benitez,elliottgrant@example.org,2026-02-20,CA ,Washington,Retail,Email
CUST009213,Susan Wilson,ryan77@example.com,08-04-2023,AUS,Idaho,Healthcare,Social
CUST002761,Marcus Williams,nichole17@example.com,04/13/2024,United Arab Emirates,Michigan,Retail,Email
CUST003584,Madison Boyd,samantharobles@example.org,03/23/2026,US,Michigan,Real Estate,EMAIL
CUST007557,Gabrielle Rose,frankarroyo@example.com,2025-08-14,SG,Arkansas,Retail,Instagram
CUST003242,Michael Escobar,daniel08@example.com,07-11-2023,Australia,,Hospitality,REFERRAL
CUST008480,Leslie Knight,jonathon31@example.net,2023-05-25,AUS,,Retail,EMAIL
CUST009668,William Petersen,john81@example.net,2024-08-03,  france  ,Pennsylvania,Hospitality,SOCIAL
CUST006284,Scott Brown,,2025-09-29,U.A.E,Louisiana,Manufacturing,Google Ads
CUST000491,Amy Manning,christinenorman@example.com,2023-02-20,BR,,Logistics,AFFILIATE
CUST004667,  Laurie Anderson  ,cruzjoseph@example.com,2026-05-22,Brazil,Massachusetts,Healthcare,PAID SEARCH
CUST005543,Jessica Mcdonald,heather08@example.com,2025-03-01,DE,Indiana,Finance,referral
CUST001556,Robert Proctor,andrew33@example.net,02-03-2024,FR,Virginia,Real Estate,Display Ads
CUST008366,Carla Hall,amanda37@example.net,2025-05-17,DE,Minnesota,Media,paid search
CUST003678,Calvin Gilmore,pricematthew@example.com,04-08-2025,IN,Vermont,Manufacturing,PPC
CUST002324,Crystal Clayton,zstevens@example.net,05-06-2024,india,Connecticut,,Banner
CUST000915,Ethan Brown,hsmall@example.com,27-05-2023,U.S.A,South Carolina,Real Estate,Organic
CUST000569,Nancy Kennedy,thompsonvictor@example.net,2025-09-15,Canada,North Dakota,Healthcare,social
CUST005634,Mike Cardenas,mariapatel@example.com,2025-04-25,United Arab Emirates,West Virginia,Hospitality,PPC
CUST006804,Melissa Perry,rclark@example.org,25 Apr 2025,england,Florida,Technology,REFERRAL
CUST006152,Lisa Schaefer,colemanashley@example.net,03/29/2025,United States,Michigan,Real Estate,Facebook Ads
CUST002185,Daniel Cortez,petersontina@example.org,06-09-2025,France,Kentucky,Manufacturing,PAID SEARCH
CUST000009,James Mayo,gabriellecameron@example.org,07/04/2026,CA ,Iowa,Retail,referral
CUST004124,  Nicholas Watson  ,lcarpenter@example.net,2023-01-01,france,Rhode Island,Technology,E-mail
CUST004817,Monica Davis,stonejulie@example.com,12/27/2025,AUS,Delaware,Manufacturing,Display
CUST002625,Jennifer Moore,maxwellgibson@example.org,2023-07-27,CA ,Maine,,Social
CUST001714,Jasmine Garrett ,,2026-06-24,U.K.,Rhode Island,Media,Email
CUST006755,Stephanie Olson,robert79@example.com,20-01-2026,CA ,Missouri,Healthcare,referral
CUST008609,Tammy King,maddoxlindsay@example.org,29-10-2023,US,Minnesota,Healthcare,Organic Search
CUST004313,Brenda Hill,ereed@example.com,05-04-2023,canada,West Virginia,Hospitality,DISPLAY
CUST008377,Kimberly Lang,bedwards@example.net,2025-09-11,  United states  ,Connecticut,,Instagram
CUST007430,Tina Ryan,sarahnavarro@example.org,18-02-2026,DE,,Retail,display
CUST003030,Nicole Moore,nataliemann@example.com,2025-04-08,Australia,,Logistics,social media
CUST005123,Jonathan Reed,aprilcooper@example.com,12/04/2023,UAE,Delaware,Retail,referral
CUST003598,Cheryl Fuentes,brianhall@example.org,07-09-2025,Australia,Massachusetts,Logistics,Referral
CUST006276,Sara Johnson,salazarchristopher@example.net,19-05-2025,Singapore,Wisconsin,Healthcare,referral
CUST001253,Rachel Townsend,hillsavannah@example.net,2025-06-21,england,Alaska,Manufacturing,display
CUST006381,Gregory Henry,michaelgonzalez@example.org,2024-01-10,brazil,Maine,Logistics,DISPLAY
CUST002706,ANDREW AGUILAR,jackconley@example.org,,Singapore,Kentucky,Retail,EMAIL
CUST005022,Jennifer Townsend,kristinraymond@example.net,2023-11-15,AUS,Minnesota,Retail,Referral
CUST003567,Heather Allen,taracole@example.org,2025-12-27,DE,Louisiana,Finance,Social
CUST008359,  Renee Pham  ,simonzachary@example.org,07/08/2024,DE,,Media,social media
CUST001966,Kimberly Rojas,,2023-05-12,Brazil,Arizona,Education,E-mail
CUST002210,Veronica Smith,zchapman@example.com,10/09/2023,australia,Virginia,Healthcare,Facebook Ads
CUST000313,  David Dixon  ,seanmyers@example.net,2024-02-18,United states,,Finance,Social
CUST004010,Timothy Evans,michaelrice@example.net,08 Jan 2026,germany,Michigan,Manufacturing,Paid Search
CUST008523,Megan Proctor,harrisonkeith@example.net,2024-04-06,UK,Arizona,Hospitality,Display Ads
CUST005134,Jennifer Ray,jennifer12@example.org,02/26/2023,India,Florida,Logistics,affiliate
CUST001451,Larry Lewis,soniabass@example.net,2025-08-13,UAE,,Education,Partner
CUST004404,JOEL HULL,jennifer40@example.com,2023-03-01,brazil,Washington,Healthcare,Referral
CUST009258,Ana Williams,lmendoza@example.com,2024-07-06,australia,Texas,Retail,E-mail
CUST002208,James Gallagher,pricedale@example.org,2025-05-23,U.A.E,Louisiana,Manufacturing,Email
CUST003073,  Mark Hess  ,dweaver@example.net,18-09-2024,france,,Logistics,social media
CUST003591,David Mays,gregory31@example.com,05/14/2026,  india  ,South Carolina,Real Estate,email
CUST002101,Karen Gray,nguyenchristine@example.net,2024-03-26,France,Wyoming,Real Estate,Referal
CUST003753,Sheila Collins,hornbradley@example.com,2024-10-30,U.A.E,Pennsylvania,Finance,Organic Search
CUST004575,Ann Shannon,maria79@example.org,11/15/2025,Australia,,Media,ORGANIC
CUST008832,Adam Griffin,veronica96@example.com,2026-06-27,U.A.E,Wisconsin,Logistics,Banner
CUST006330,STEPHANIE CAMERON,robersondaniel@example.net,2025-01-23,Singapore,Maryland,Technology,Referal
CUST006476,Crystal Mitchell,donnacoleman@example.org,09 Jul 2023,canada,Georgia,Education,social media
CUST002666,Roger Myers,clarkepatrick@example.net,2023-08-06,U.A.E,Wisconsin,Healthcare,Referral
CUST005781,Andrew Stone,gcamacho@example.net,2025-03-08,DE,,Retail,PPC
CUST001920,Travis Chapman,vancebrad@example.com,31 Dec 2024,FR,Montana,Real Estate,Organic
CUST000229,Steven Taylor,francisco94@example.net,2023-06-30,england,,Manufacturing,Display Ads
CUST002265,Nicole Brown,andrewstheresa@example.net,05-12-2025,brazil,Idaho,Manufacturing,email
CUST002908,Kenneth Adams,nbrewer@example.org,11/12/2023,U.A.E,North Dakota,Real Estate,EMAIL
CUST005778,Brandi Barnes,lucas74@example.org,2025-03-02,Australia,,,Partner
CUST008975,Tara Wilkerson DDS,fporter@example.org,2026-02-16,  BR  ,,Technology,  referral  
CUST007369,  Sandra Wood  ,englishsheila@example.net,2024-08-14,CA ,Illinois,Healthcare,referral
CUST001070,Alyssa Wade,josegibson@example.net,06/14/2026,France,Georgia,Finance,Banner
CUST007025,Ryan Smith,cbauer@example.net,2025-06-09,United states,Texas,Media,display
CUST008868,Colleen Watts,alicia86@example.net,05/19/2025,USA,Louisiana,Finance,  referral  
CUST002146,Andre Cortez,janet71@example.org,2026-07-27,SG,North Carolina,Technology,social media
CUST005829,Gina Olson,brian25@example.com,16-04-2025,england,Florida,Real Estate,DISPLAY
CUST002704,Joshua Oneill,wmarshall@example.org,2025-08-20,india,Indiana,Retail,SEO
CUST000016,Jonathan White,harrellkenneth@example.net,2026-02-12,Singapore,North Carolina,Media,SOCIAL
CUST004990,  Michelle Garza  ,glambert@example.net,2024-06-06,Germany,North Carolina,Hospitality,REFERRAL
CUST009271,Traci Acosta,agreen@example.org,01/17/2023,US,Minnesota,,referral
CUST005373,Dr. Jodi Higgins,alisonross@example.org,2026-04-04,FR,West Virginia,Finance,ORGANIC
CUST003080,Adrienne Noble,david57@example.net,2024-01-29,United Arab Emirates,Arizona,Logistics,Email
CUST008341,Amber Shaw,shelly94@example.net,2024-12-10,  brazil  ,,Manufacturing,PAID SEARCH
CUST003124,Jeffrey Greene,njames@example.org,2025-11-20,US,New Mexico,Media,  AFFILIATE  
CUST001472,Thomas Holmes,thomasmcdonald@example.com,2025-07-07,  india  ,Mississippi,Retail,SEO
CUST009849,  Elizabeth Green  ,davidthompson@example.com,2024-08-09,canada,West Virginia,Real Estate,Display Ads
CUST009769,Charles Braun,garrett73@example.net,2024-07-29,United states,Tennessee,Manufacturing,organic
CUST001260,Cindy Diaz,anthonytaylor@example.org,06 Jul 2025,singapore,Washington,Healthcare,referral
CUST008409,Jodi Smith,orodriguez@example.org,2024-01-12,UAE,Minnesota,Technology,Display Ads
CUST008823,Tanya Lewis,shelly87@example.com,01-07-2025,France,,Media,Instagram
CUST001391,Christopher Jones,wstrong@example.org,2026-05-21,DE,Montana,Technology,referral
CUST004692,Darryl Curtis,timothy81@example.net,2025-01-19,U.K.,Kansas,,Display Ads
CUST004225,Charles Brown,richardsnow@example.net,01-02-2024,IN,Arkansas,Finance,  EMAIL  
CUST004753,Joseph Cisneros,richardnichols@example.org,2025-01-04,UK,South Dakota,Education,Email Marketing
CUST004815,Ricky Davila,bailey73@example.net,05 Jan 2026,Canada,Missouri,Finance,REFERRAL
CUST000322,James Wilson,megan92@example.net,2025-03-15,SG,,Real Estate,Referral
CUST002467,Tina Little,sonya64@example.net,02-08-2023,FR,,Manufacturing,Partner
CUST007496,Amanda Duffy,mpalmer@example.net,2026-07-29,UAE,Virginia,Education,Paid Search
CUST007442,Carla Young,prowe@example.org,2023-06-01,singapore,Missouri,Education,Email
CUST007540,Nicholas Bartlett Jr. ,,2026-05-30,France,,Retail,Organic Search
CUST007948,Whitney Evans,robert50@example.com,09-03-2026,  SG  ,Maryland,,ORGANIC
CUST007869,Ronald Perez,kyle77@example.org,2024-04-16,IN,Pennsylvania,Logistics,REFERRAL
CUST005970,Rebecca Robinson,nathan36@example.com,2026-05-27,UAE,South Carolina,Media,  Organic  
CUST002582,Clifford Brooks,ywilkinson@example.org,07-11-2025,US,Idaho,Logistics,DISPLAY
CUST002591,Bryan Brock,leslie46@example.org,06 Jun 2026,  SG  ,New York,Technology,email
CUST006739,Taylor Collins,peter47@example.net,16-07-2024,USA,Nevada,Finance,SEO
CUST007821,  Amanda Clark  ,sarah75@example.net,2024-02-09,United states,,,DISPLAY
CUST009733,Jason Kim,cynthia50@example.org,11/15/2024,AUS,Kansas,Manufacturing,Paid Search
CUST000581,Cameron Rose,anthonyalvarado@example.com,08-03-2025,U.K.,New Mexico,Healthcare,Partner
CUST003634,Jose Crawford,michaelboyd@example.com,2024-01-01,U.S.A,Hawaii,Logistics,EMAIL
CUST004539,  Elijah Williams  ,heatheryoung@example.org,2024-06-22,singapore,Ohio,Logistics,SEO
CUST007625,Tiffany Gilbert,mosleypamela@example.org,2024-04-19,canada,Washington,Real Estate,referral
CUST003820,James Sanchez,terridoyle@example.org,2025-08-23,US,,Technology,Referral
CUST001987,Sharon Palmer,ingramjessica@example.com,11/25/2023,Australia,Kansas,Technology,DISPLAY
CUST002979,Michelle Taylor,riveramicheal@example.net,29-05-2025,UK,Texas,Healthcare,EMAIL
CUST006827,  Christopher Nguyen  ,jeffreysimmons@example.org,2026-03-24,canada,Tennessee,Hospitality,Google Ads
CUST002913,Laurie Michael,guerrerorenee@example.com,12/13/2025,U.A.E,South Carolina,Finance,ORGANIC
CUST008413,Patrick Reed,griffinnicole@example.net,2024-05-28,UK,Virginia,,Banner
CUST006425,Austin Collins,ibrooks@example.net,2023-02-14,Australia,Texas,Hospitality,Referral
CUST007326,Martin Vang,michellefranco@example.net,2025-07-13,  IN  ,,Real Estate,PAID SEARCH
CUST007030,Teresa Morgan,benjamin81@example.com,2026-05-17,FR,Connecticut,Finance,social media
CUST007955,David Nixon,jpitts@example.org,06/25/2024,India,Missouri,Logistics,DISPLAY
CUST007431,Austin Davis,lgonzales@example.org,2025-11-04,U.S.A,Delaware,Real Estate,affiliate
CUST001750,Daniel Hall,stephanietaylor@example.com,2023-02-05, India,Massachusetts,Healthcare,display
CUST002800,Jennifer Thompson,marissa85@example.org,31 Aug 2024,Germany,Texas,Technology,Partner
CUST008438,George Blake,silvajoshua@example.org,2024-11-05, India,Louisiana,Technology,PAID SEARCH
CUST003758,Tammy Crawford,zwade@example.net,2024-02-07,United Arab Emirates,,Retail,ORGANIC
CUST006175,Stacey Ortega,suzannejones@example.com,,Germany,New Jersey,Real Estate,Social
CUST006438,Lori Swanson,,2026-02-09,USA,Connecticut,Logistics,Affiliate
CUST001438,Dr. Joshua Ross,david44@example.net,2026-05-15,United Arab Emirates,Massachusetts,Hospitality,social media
CUST004837,  Kathleen Martinez  ,,2023-12-27,DE,Connecticut,Manufacturing,REFERRAL
CUST007552,Erin Hughes,sharonmurphy@example.org,12-06-2026,germany,Mississippi,Hospitality,  Organic Search  
CUST008397,Brenda Melendez,zmurphy@example.org,2026-01-24,singapore,Hawaii,Real Estate,affiliate
CUST001795,Jeremy Haynes,garciadonald@example.net,16-11-2025,Canada,Rhode Island,Media,Referal
CUST008662,Anthony Hernandez,claudialowe@example.com,13-05-2023,australia,Maryland,Finance,Organic
CUST009484,Ricky Turner,,11/28/2023,france,Mississippi,,Organic Search
CUST008158,Joseph Phelps,emily04@example.com,2026-06-11,AUS,West Virginia,Technology,Email
CUST005190,Lisa Wilson,fhancock@example.org,2023-09-14,United Kingdom,North Dakota,Retail,Google Ads
CUST005260,Adam Reid,danielmoore@example.org,12-05-2025,U.A.E,West Virginia,Manufacturing,Paid-Search
CUST007361,Stephanie Guerra,gallowaykyle@example.com,01-09-2024,Germany,Alaska,Media,Banner
CUST006529,  Tammy Parker  ,jeremiah29@example.net,2026-04-20,UAE,,Manufacturing,Organic Search
CUST004220,Brittany Preston,danielpierce@example.com,06-08-2024,INDIA,,Manufacturing,Google Ads
CUST000031,Kimberly Adkins,williamsthomas@example.net,, India,Hawaii,Logistics,Social
CUST000935,Shirley Miller,peter28@example.net,08/10/2023,singapore,Maine,Media,ORGANIC
CUST008113,Tracy Thomas,ywalker@example.net,19 Sep 2025,United Kingdom,Michigan,Logistics,affiliate
CUST003626,Richard Franco,watsonamy@example.net,19 Jun 2025,Australia,Georgia,Logistics,referral
CUST006527,Sandra Johnson,christina85@example.net,05/27/2023,france,Mississippi,Healthcare,Organic Search
CUST006519,Anthony Walls,duncanedward@example.com,2024-10-27,Australia,Arkansas,Retail,Referral
CUST009291,Alexander Bennett,vaughnmark@example.org,2024-05-04,BR,,Education,Paid Search
CUST000760,Brian Hernandez,kjimenez@example.net,2025-05-19,brazil,Arizona,Manufacturing,Referral
CUST002848,  Eric Ryan  ,vangjohn@example.net,2024-06-06,canada,Ohio,Healthcare,paid search
CUST004399,Michael Sanchez,hartmanvictor@example.com,2026-05-06,singapore,,Education,affiliate
CUST001189,Brittany Contreras,colleen45@example.org,12 Jul 2023,United Arab Emirates,Louisiana,,Referral
CUST009906,Jillian Miller,arichards@example.net,2024-01-31,BR,Illinois,Manufacturing,ORGANIC
CUST007330,Nicole Clark,theresaarnold@example.org,,United States,Indiana,Technology,SEO
CUST003557,Mary Smith,xward@example.com,2024-04-01,AUS,California,Media,Social
CUST001562,Angela Rowland,jholloway@example.net,2026-07-20,england,Maryland,Logistics,AFFILIATE
CUST008075,Derrick Thomas,pattersonpeter@example.net,19-10-2023,Australia,Texas,Finance,EMAIL
CUST005307,Aaron Hunter,zfranco@example.com,07/21/2025,BR,North Dakota,Logistics,Affliate
CUST005053,Heather Roberts,sampsonrobert@example.net,2025-09-29,germany,Idaho,Retail,Partner
CUST001772,Matthew Watson,malikfowler@example.com,2025-06-29,U.K.,Idaho,Finance,Display
CUST009110,Ricardo Ward,karen92@example.net,12 Feb 2026,FR,Ohio,Healthcare,Organic Search
CUST006463,Stephen Ford,camerongarza@example.org,2024-01-31,United Arab Emirates,Vermont,Logistics,Referal
CUST003027,Lisa Butler,daniel75@example.org,01/10/2023,FR,Kansas,Healthcare,Organic
CUST004135,  STEVE WEST  ,joseph78@example.net,2023-10-16,FR,Indiana,Education,EMAIL
CUST009776,Kevin Skinner,brownbrandon@example.net,,australia,Idaho,Hospitality,SEO
CUST006736,Ashley Eaton,morajames@example.com,,U.K.,Arkansas,Retail,AFFILIATE
CUST007701,Anthony Allen,smartinez@example.org,03/04/2024,UAE,Alabama,Technology,  SEO  
CUST006811,Vincent Williams ,,15-09-2023,  Australia  ,,Real Estate,AFFILIATE
CUST009186,Erik Bradford,steven00@example.com,2024-04-29,FR,Idaho,Media,social
CUST006931,Leslie Saunders,cynthiashelton@example.com,07/02/2025,United Kingdom,Oregon,Logistics,social
CUST000854,Justin Graham,harrisjoseph@example.org,09 Jun 2026,India,Kentucky,Healthcare,organic
CUST008791,Jared Hayden,kenneth40@example.net,2024-03-21,AUS,Ohio,Real Estate,Instagram
CUST002238,Edward Watson,robertssamantha@example.org,08/24/2024,Germany,Oklahoma,Education,organic
CUST003248,Pamela Burgess,gscott@example.org,2023-12-24,brazil,Wisconsin,Retail,Google Ads
CUST002104,Monica Frost,,2026-05-19,Brazil,Idaho,Real Estate,E-mail
CUST007645,Donald Warren,smithsamantha@example.org,2025-03-09,brazil,,Retail,Banner
CUST002092,Jessica Rojas ,,2026-05-18,australia,North Dakota,Media,Referral
CUST007433,John Mclaughlin,tatematthew@example.org,2025-03-01,germany,New Hampshire,Education,Paid-Search
CUST006964,Brian Johnston,xhanson@example.org,01/22/2023,canada,Alaska,Finance,Facebook Ads
CUST008209,Heather Lawrence,ricerebecca@example.org,2025-08-22, India,Kansas,Retail,Display
CUST006859,  Bruce Summers  ,scottalan@example.org,2026-01-28,IN,Washington,Technology,EMAIL
CUST006467,Wayne Robinson,wmason@example.org,2025-07-29,France,Nebraska,Retail,Referral
CUST006628,Kyle Ramsey,boonedavid@example.org,2025-06-20,U.A.E,Ohio,Real Estate,paid search
CUST002724,Christopher Riley,wdeleon@example.net,2024-11-15,germany,Montana,Manufacturing,paid search
CUST000423,Melinda Compton,dennismccann@example.com,2026-04-22,england,Wyoming,Technology,Display
CUST009092,Jennifer Howell,brownamy@example.org,2025-02-08,Brazil,Maine,Manufacturing,Email
CUST003349,Joshua Wagner,parkspatrick@example.net,08/23/2023,AUS,,,Affiliate
CUST003918,Eric Lewis,esnow@example.com,2024-08-23,U.K.,Ohio,Education,SOCIAL
CUST005502,Stephanie Whitney,kevin35@example.com,23 Sep 2023,canada,Kentucky,Media,Display
CUST004656,Patricia Ward,shawntate@example.org,2024-07-23,UAE,Mississippi,Real Estate,organic
CUST002230,Kelsey Frank DVM,torrestricia@example.com,11-02-2026,IN,Pennsylvania,Manufacturing,REFERRAL
CUST003924,Jeff Smith,yorkchristopher@example.com,2023-11-27,France,Tennessee,Healthcare,SEO
CUST006907,Veronica Paul,williammanning@example.org,17 Jun 2026,Germany,Alabama,Finance,social
CUST008597,  Alyssa Edwards  ,howardandrew@example.org,05/31/2026,Canada,Florida,Retail,organic
CUST007325,Alex Mueller,ojoyce@example.com,25 Sep 2023,INDIA,Washington,Education,Organic
CUST000390,Robert Stark,gallagherstacie@example.net,2024-07-20,india,Missouri,Education,paid search
CUST001494,Monica Gibson,marshallbill@example.com,21-03-2024,BR,,Logistics,Partner
CUST002443,Tracy Williams,toni86@example.net,2024-03-31,india,South Carolina,Healthcare,Paid Search
CUST009867,Gabriel Bridges,ybennett@example.org,2025-12-22,Germany,Kentucky,Hospitality,REFERRAL
CUST007829,Erica Wade,timothygomez@example.net,2023-06-07,BR,New Jersey,Hospitality,Display
CUST007754,Sally Chaney,mariaramirez@example.org,2025-02-08,U.A.E,New Mexico,Technology,email
CUST008664,Kylie Martinez,nicholastodd@example.org,2023-04-18,Germany,Ohio,Manufacturing,PPC
CUST000210,Robert Arnold,jonesraymond@example.net,03/25/2025,singapore,Washington,Hospitality,DISPLAY
CUST006067,  Patrick Mcbride  ,antoniohudson@example.com,2024-01-30,FR,Montana,,  PAID SEARCH  
CUST003079,Richard Ramos,fredday@example.net,25-03-2024,India,Florida,Finance,Organic Search
CUST006746,Jacqueline Davis,lewismary@example.com,2024-06-08,United States,Washington,Media,referral
CUST002059,Wayne Wong,nicole59@example.net,12/09/2023,  brazil  ,Oklahoma,Manufacturing,Affliate
CUST003884,Alexander Buckley,qfranklin@example.org,2023-05-27,United Kingdom,Florida,Technology,Paid-Search
CUST000558,Angela Velazquez,,24-05-2024,australia,Louisiana,Retail,REFERRAL
CUST005061,Steven Moore,petersonkrystal@example.net,2026-01-02,United states,Montana,Technology,social media
CUST006937,Richard Williams MD,eddie60@example.net,11-06-2026,United States,North Carolina,Technology,Display Ads
CUST009489,Sara Abbott,mthompson@example.com,2023-03-25,Brazil,Arkansas,Real Estate,Organic
CUST007124,Andrew Banks,qbradford@example.com,11-01-2025,Brazil,Louisiana,Education,REFERRAL
CUST001880,Matthew Briggs,proman@example.com,2025-08-17,India,Texas,Finance,Organic Search
CUST007700,David Flores,david41@example.com,2024-05-16,United Kingdom,Kansas,Logistics,Email
CUST001060,Blake Hardy,frank33@example.com,11-06-2026,United states,Idaho,Healthcare,SEO
CUST006388,Edward Estrada,golson@example.com,01/29/2024,Singapore,Iowa,Manufacturing,affiliate
CUST003017,Francisco Booth,jackthompson@example.com,2023-05-01,germany,Missouri,Manufacturing,ORGANIC
CUST000742,Jennifer Chen,diazmelissa@example.com,06/09/2023,india,Colorado,Hospitality,REFERRAL
CUST003502,Jennifer Carter,kwilliams@example.org,05-03-2025,england,Nebraska,Education,ORGANIC
,Rodney Hunter,katie74@example.org,06/13/2024,australia,Virginia,Finance,social media
CUST008641,Angela Lopez,wgarcia@example.net,24-03-2024,brazil,,Technology,Instagram
